id,source,license,lang,class_label,path,bytes,chars,has_codefence,exec_ctx,has_net_api,has_js_attr,num_calls,min_distance_to_call,contains_sql_tokens,contains_base64_like,contains_urlscheme,hash_tlsh,simhash64,duplicate_group,excluded_topics,created_at_utc
wikipedia_en_55484794,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_55484794.txt,2383,2383,0,0,0,0,0,-1,0,0,0,,9dd8c622c18ad2a0,,,2025-11-01T21:46:22Z
wikipedia_en_35870939,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_35870939.txt,1049,1049,0,0,0,0,0,-1,0,0,0,,3ed63fb052bbbec5,,,2025-11-01T21:46:25Z
wikipedia_en_43704897,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43704897.txt,1302,1300,0,0,0,0,1,-1,0,0,0,,2df33fe6f00d02d1,,,2025-11-01T21:46:29Z
wikipedia_en_71519280,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_71519280.txt,362,352,0,0,0,0,0,-1,0,0,0,,127a9bc7682433fb,,,2025-11-01T21:46:37Z
wikipedia_en_51334457,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_51334457.txt,370,370,0,0,0,0,1,-1,0,0,0,,04932f9b842da208,,,2025-11-01T21:46:56Z
wikipedia_en_32092013,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_32092013.txt,669,668,0,0,0,0,1,-1,0,0,0,,d4eae51f118fc639,,,2025-11-01T21:46:59Z
wikipedia_en_69810514,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_69810514.txt,903,896,0,0,0,0,0,-1,0,0,0,,7e0526d3622ef97f,,,2025-11-01T21:47:14Z
wikipedia_en_48528812,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_48528812.txt,645,637,0,0,0,0,0,-1,0,0,0,,6562408a49cfdde4,,,2025-11-01T21:47:22Z
wikipedia_en_62323973,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_62323973.txt,2367,2361,0,0,0,0,1,-1,0,0,0,,97f33e85af0fdd01,,,2025-11-01T21:47:33Z
wikipedia_en_70480267,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_70480267.txt,2059,2047,0,0,0,0,1,-1,0,0,0,,cc43b5c527d0bcef,,,2025-11-01T21:47:48Z
wikipedia_en_56134,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_56134.txt,3934,3928,0,0,0,0,1,-1,0,0,0,,2a6c24b4907b931c,,,2025-11-01T21:47:56Z
wikipedia_en_69190913,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_69190913.txt,1635,1635,0,0,0,0,1,-1,0,0,0,,7430ce7e01bf75ba,,,2025-11-01T21:48:07Z
wikipedia_en_54103516,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_54103516.txt,4669,4661,0,0,0,0,1,-1,0,0,0,,7d74fe9fb63e68c6,,,2025-11-01T21:48:19Z
wikipedia_en_24757837,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_24757837.txt,450,444,0,0,0,0,1,-1,0,0,0,,adfd84dc8c6bc720,,,2025-11-01T21:48:22Z
wikipedia_en_212806,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_212806.txt,1834,1834,0,0,0,0,1,-1,0,0,0,,c5fb8a8271f3456c,,,2025-11-01T21:48:55Z
wikipedia_en_59978328,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59978328.txt,448,448,0,0,0,0,0,-1,0,1,0,,e385f2524df5991b,,,2025-11-01T21:49:11Z
wikipedia_en_27362551,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_27362551.txt,2014,1989,0,0,0,0,1,-1,0,0,0,,655361cf38e35538,,,2025-11-01T21:49:14Z
wikipedia_en_71272637,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_71272637.txt,959,959,0,0,0,0,0,-1,0,0,0,,be212a7b7b333c63,,,2025-11-01T21:49:18Z
wikipedia_en_6161994,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_6161994.txt,1194,1192,0,0,0,0,0,-1,0,0,0,,23f4af7f064ad97b,,,2025-11-01T21:49:30Z
wikipedia_en_77646424,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_77646424.txt,392,390,0,0,0,0,0,-1,0,0,0,,373fc0a8c52b87bc,,,2025-11-01T21:49:37Z
wikipedia_en_1110737,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1110737.txt,557,557,0,0,0,0,1,-1,0,0,0,,5a81d17afb66ffb2,,,2025-11-01T21:49:56Z
wikipedia_en_51198041,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_51198041.txt,1542,1542,0,0,0,0,0,-1,0,0,0,,1941e4a4bbab6a9c,,,2025-11-01T21:50:00Z
wikipedia_en_4569592,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_4569592.txt,5485,5483,0,0,0,0,0,-1,1,1,0,,45f53423d5e8500a,,,2025-11-01T21:50:16Z
wikipedia_en_55247966,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_55247966.txt,713,713,0,0,0,0,1,-1,0,0,0,,4fc71eca8d64d04a,,,2025-11-01T21:50:31Z
wikipedia_en_38977293,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_38977293.txt,776,772,0,0,0,0,0,-1,0,0,0,,3cb1448e74e77f72,,,2025-11-01T21:50:35Z
wikipedia_en_6722845,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_6722845.txt,3636,3636,0,0,0,0,1,-1,0,0,0,,d3e97fd16561a0ce,,,2025-11-01T21:50:42Z
wikipedia_en_42737940,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_42737940.txt,568,566,0,0,0,0,0,-1,0,0,0,,5b524b0df6b2a28d,,,2025-11-01T21:50:53Z
wikipedia_en_76161271,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_76161271.txt,613,613,0,0,0,0,0,-1,0,0,0,,cb7f3d0e9d9a3307,,,2025-11-01T21:51:01Z
wikipedia_en_43415276,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43415276.txt,1228,1228,0,0,0,0,1,-1,0,0,0,,54ee1b1f7a483ae7,,,2025-11-01T21:51:09Z
wikipedia_en_41142811,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_41142811.txt,312,301,0,0,0,0,1,-1,0,0,0,,aa71f199621c427d,,,2025-11-01T21:51:24Z
wikipedia_en_62822992,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_62822992.txt,633,624,0,0,0,0,0,-1,0,0,0,,164654283d2c4536,,,2025-11-01T21:51:32Z
wikipedia_en_1360162,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1360162.txt,5699,5699,0,0,0,0,0,-1,1,1,0,,2554d4e125adf5be,,,2025-11-01T21:51:51Z
wikipedia_en_39236428,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39236428.txt,1352,1324,0,0,0,0,1,-1,0,0,0,,893f9d32bf998b46,,,2025-11-01T21:52:10Z
wikipedia_en_20534485,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20534485.txt,638,638,0,0,0,0,0,-1,0,0,0,,46cc139ed0cb4f97,,,2025-11-01T21:52:17Z
wikipedia_en_12245167,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_12245167.txt,1050,1050,0,0,0,0,1,158,0,0,0,,ce583704a3683177,,,2025-11-01T21:52:52Z
wikipedia_en_66155530,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_66155530.txt,1324,1324,0,0,0,0,0,-1,0,0,0,,c3c957facf4e6ce9,,,2025-11-01T21:53:07Z
wikipedia_en_5768445,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_5768445.txt,756,755,0,0,0,0,1,-1,0,0,0,,fc5ba3ffe4aa31fb,,,2025-11-01T21:53:22Z
wikipedia_en_9367194,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_9367194.txt,1274,1244,0,0,0,0,0,-1,0,0,0,,a46aae63e9bddce3,,,2025-11-01T21:53:44Z
wikipedia_en_20113500,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20113500.txt,2982,2982,0,0,0,0,1,-1,0,0,0,,fe73bc0bdb7c562a,,,2025-11-01T21:53:55Z
wikipedia_en_47322343,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_47322343.txt,1205,1203,0,0,0,0,0,-1,0,0,0,,242554b97a577709,,,2025-11-01T21:54:03Z
wikipedia_en_23715868,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_23715868.txt,410,410,0,0,0,0,0,-1,0,0,0,,4a2cbb3fd09e3344,,,2025-11-01T21:54:11Z
wikipedia_en_81296264,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_81296264.txt,403,403,0,0,0,0,0,-1,0,0,0,,957f525276ff815d,,,2025-11-01T21:54:34Z
wikipedia_en_65400333,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_65400333.txt,1112,1068,0,0,0,0,1,324,0,0,0,,f09e3db0288aacd3,,,2025-11-01T21:54:49Z
wikipedia_en_55396432,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_55396432.txt,489,489,0,0,0,0,0,-1,0,0,0,,0a182987104262a0,,,2025-11-01T21:55:00Z
wikipedia_en_33104886,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_33104886.txt,450,444,0,0,0,0,0,-1,0,0,0,,308b719136149f25,,,2025-11-01T21:55:38Z
wikipedia_en_43973682,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43973682.txt,306,302,0,0,0,0,1,-1,0,0,0,,1ffcf8ce3d501486,,,2025-11-01T21:55:49Z
wikipedia_en_54271697,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_54271697.txt,501,492,0,0,0,0,0,-1,0,0,0,,9aa47d576beed76b,,,2025-11-01T21:55:57Z
wikipedia_en_14155471,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_14155471.txt,1463,1463,0,0,0,0,0,-1,0,0,0,,b18d393203669d1e,,,2025-11-01T21:56:23Z
wikipedia_en_54993738,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_54993738.txt,495,491,0,0,0,0,0,-1,0,0,0,,912ebef58afc060e,,,2025-11-01T21:57:31Z
wikipedia_en_56333958,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_56333958.txt,416,414,0,0,0,0,1,-1,0,0,0,,06c89322924e5edb,,,2025-11-01T21:57:35Z
wikipedia_en_33561127,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_33561127.txt,333,333,0,0,0,0,1,-1,0,0,0,,804f0ef7ab5737ba,,,2025-11-01T21:57:39Z
wikipedia_en_39606768,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39606768.txt,796,796,0,0,0,0,1,-1,0,0,0,,4896327f99930f0c,,,2025-11-01T21:57:43Z
wikipedia_en_66246341,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_66246341.txt,385,385,0,0,0,0,0,-1,0,0,0,,236ca27be1e5a937,,,2025-11-01T21:57:55Z
wikipedia_en_23648510,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_23648510.txt,482,482,0,0,0,0,0,-1,0,0,0,,7f41e1c1b50f79e6,,,2025-11-01T21:57:58Z
wikipedia_en_14531801,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_14531801.txt,870,868,0,0,0,0,0,-1,0,0,0,,8353ee2847c62f3d,,,2025-11-01T21:58:47Z
wikipedia_en_79364269,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_79364269.txt,827,827,0,0,0,0,1,-1,0,0,0,,dc14f286b21f9554,,,2025-11-01T21:58:59Z
wikipedia_en_68114359,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_68114359.txt,2240,2238,0,0,0,0,0,-1,0,0,0,,ea26522b88b02003,,,2025-11-01T21:59:03Z
wikipedia_en_80988078,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_80988078.txt,500,498,0,0,0,0,0,-1,0,0,0,,686a5390cf46e6b9,,,2025-11-01T21:59:06Z
wikipedia_en_39903008,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39903008.txt,4664,4662,0,0,0,0,1,-1,0,1,0,,90d2e1ca15a0c1cc,,,2025-11-01T21:59:22Z
wikipedia_en_49220780,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_49220780.txt,1236,1236,0,0,0,0,1,-1,0,0,0,,ac8824b70104c79c,,,2025-11-01T21:59:45Z
wikipedia_en_69103788,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_69103788.txt,1430,1385,0,0,0,0,1,-1,0,0,0,,1154b1e0fe94c0ea,,,2025-11-01T21:59:49Z
wikipedia_en_5125483,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_5125483.txt,719,717,0,0,0,0,1,-1,0,0,0,,3f7e93d3e6dcca24,,,2025-11-01T22:00:01Z
wikipedia_en_17405512,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_17405512.txt,4623,4613,0,0,0,0,1,-1,0,0,0,,dcc0f4f879acd254,,,2025-11-01T22:00:23Z
wikipedia_en_69680404,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_69680404.txt,1080,1080,0,0,0,0,0,-1,0,0,0,,5be1a0080d15008e,,,2025-11-01T22:00:27Z
wikipedia_en_56437949,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_56437949.txt,1264,1261,0,0,0,0,0,-1,0,0,0,,10cb6a960d18ed8f,,,2025-11-01T22:00:42Z
wikipedia_en_65540870,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_65540870.txt,864,864,0,0,0,0,0,-1,0,0,0,,8329d63b78482bca,,,2025-11-01T22:00:50Z
wikipedia_en_1494796,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1494796.txt,661,656,0,0,0,0,0,-1,0,0,0,,ee4c320eafb6769c,,,2025-11-01T22:01:24Z
wikipedia_en_35985734,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_35985734.txt,614,606,0,0,0,0,0,-1,0,0,0,,b20968ebb3e1a3ab,,,2025-11-01T22:02:01Z
wikipedia_en_54643553,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_54643553.txt,1023,1019,0,0,0,0,1,-1,0,0,0,,318b523abf4685f2,,,2025-11-01T22:02:09Z
wikipedia_en_60680450,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_60680450.txt,453,453,0,0,0,0,1,-1,0,0,0,,88a18aaef5df1b72,,,2025-11-01T22:02:17Z
wikipedia_en_19240567,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_19240567.txt,834,834,0,0,0,0,1,-1,0,0,0,,b4d5b028b5ea8bf5,,,2025-11-01T22:02:36Z
wikipedia_en_56481180,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_56481180.txt,703,703,0,0,0,0,1,-1,0,0,0,,655194ce9b2bd487,,,2025-11-01T22:03:14Z
wikipedia_en_23287487,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_23287487.txt,1821,1817,0,0,0,0,1,-1,0,0,0,,686aaddda6c9208b,,,2025-11-01T22:03:25Z
wikipedia_en_3217037,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_3217037.txt,1554,1550,0,0,0,0,1,-1,0,0,0,,84ba327409eb1b2b,,,2025-11-01T22:03:33Z
wikipedia_en_20697796,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20697796.txt,1930,1930,0,0,0,0,0,-1,1,0,0,,efba679f56ad6e9a,,,2025-11-01T22:03:55Z
wikipedia_en_43228429,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_43228429.txt,505,503,0,0,0,0,1,-1,0,1,0,,15042a34502777fe,,,2025-11-01T22:04:03Z
wikipedia_en_44861268,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_44861268.txt,4990,4990,0,0,0,0,1,-1,0,0,0,,9d790604ea10e5f0,,,2025-11-01T22:04:37Z
wikipedia_en_33071196,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_33071196.txt,476,474,0,0,0,0,1,-1,0,0,0,,4e68502f64b476d7,,,2025-11-01T22:04:44Z
wikipedia_en_24443852,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_24443852.txt,1175,1162,0,0,0,0,0,-1,0,0,0,,91777e48ca296f9c,,,2025-11-01T22:04:56Z
wikipedia_en_55273159,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_55273159.txt,1843,1843,0,0,0,0,0,-1,0,0,0,,d9ecd01551a780d2,,,2025-11-01T22:05:03Z
wikipedia_en_69401653,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_69401653.txt,445,439,0,0,0,0,0,-1,0,0,0,,241b89ab90674b9d,,,2025-11-01T22:05:15Z
wikipedia_en_49962073,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_49962073.txt,798,793,0,0,0,0,1,-1,0,0,0,,81beb0900ce5f790,,,2025-11-01T22:05:18Z
wikipedia_en_27318222,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_27318222.txt,526,525,0,0,0,0,0,-1,0,0,0,,fbec567156c65e72,,,2025-11-01T22:05:26Z
wikipedia_en_78229010,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_78229010.txt,894,894,0,0,0,0,1,75,0,0,0,,5244bf08f5ec2744,,,2025-11-01T22:05:37Z
wikipedia_en_6074982,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_6074982.txt,1214,1208,0,0,0,0,0,-1,0,1,0,,72081c19ad79910d,,,2025-11-01T22:05:41Z
wikipedia_en_28190910,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_28190910.txt,1231,1231,0,0,0,0,0,-1,0,0,0,,4e7eff88ff558abd,,,2025-11-01T22:05:56Z
wikipedia_en_5794021,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_5794021.txt,758,754,0,0,1,0,1,-1,0,1,1,,da51bdf373496be5,,,2025-11-01T22:06:19Z
wikipedia_en_55661969,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_55661969.txt,1294,1278,0,0,0,0,0,-1,0,0,0,,1129dc1144254e59,,,2025-11-01T22:06:34Z
wikipedia_en_39213359,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39213359.txt,1855,1847,0,0,0,0,0,-1,0,1,0,,c7b949c392016098,,,2025-11-01T22:06:46Z
wikipedia_en_31250320,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_31250320.txt,743,742,0,0,0,0,0,-1,0,0,0,,5848d38f0d592091,,,2025-11-01T22:06:50Z
wikipedia_en_15420523,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_15420523.txt,623,623,0,0,0,0,0,-1,0,0,0,,362523be3d667af2,,,2025-11-01T22:07:01Z
wikipedia_en_75593117,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_75593117.txt,381,381,0,0,0,0,0,-1,0,0,0,,a1fa682e52e12d71,,,2025-11-01T22:07:09Z
wikipedia_en_57732468,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_57732468.txt,863,859,0,0,0,0,1,-1,0,0,0,,a5d087624d493c3e,,,2025-11-01T22:07:58Z
wikipedia_en_39696195,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_39696195.txt,794,794,0,0,0,0,0,-1,0,0,0,,df7bfd61feb8a61c,,,2025-11-01T22:08:02Z
wikipedia_en_50792448,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_50792448.txt,1941,1941,0,0,0,0,1,-1,0,0,0,,0e1424e0780bf648,,,2025-11-01T22:08:09Z
wikipedia_en_72153703,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_72153703.txt,776,776,0,0,0,0,0,-1,0,0,0,,6203f4f337fed7a7,,,2025-11-01T22:08:58Z
wikipedia_en_8259405,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_8259405.txt,3330,3328,0,0,0,0,1,-1,0,0,0,,eaf22f91a08fdcde,,,2025-11-01T22:09:09Z
wikipedia_en_7860818,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_7860818.txt,569,569,0,0,0,0,0,-1,0,0,0,,cad0bc6a07b9c64f,,,2025-11-01T22:09:25Z
wikipedia_en_7895555,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_7895555.txt,1743,1741,0,0,0,0,1,-1,0,0,0,,68f5928a15786e7f,,,2025-11-01T22:09:28Z
wikipedia_en_3076296,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_3076296.txt,3638,3630,0,0,0,0,1,-1,0,0,0,,f2d5e814276f6d0e,,,2025-11-01T22:09:43Z
wikipedia_en_30739375,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_30739375.txt,494,492,0,0,0,0,0,-1,0,0,0,,e5e23acc2d003e9a,,,2025-11-01T22:09:51Z
wikipedia_en_59879358,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_59879358.txt,472,467,0,0,0,0,0,-1,0,0,0,,40cca1bd36f88820,,,2025-11-01T22:09:55Z
wikipedia_en_11042779,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11042779.txt,1507,1457,0,0,0,0,1,-1,0,0,0,,cf13efdc897f07a0,,,2025-11-01T22:10:25Z
wikipedia_en_20295498,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20295498.txt,308,306,0,0,0,0,0,-1,0,0,0,,502c8e487ef7fffb,,,2025-11-01T22:10:33Z
wikipedia_en_78017257,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_78017257.txt,1103,1078,0,0,0,0,1,-1,0,0,0,,ed3805051e9586f1,,,2025-11-01T22:11:26Z
wikipedia_en_11562595,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_11562595.txt,837,835,0,0,0,0,1,-1,0,0,0,,db325350530ed6d7,,,2025-11-01T22:11:37Z
wikipedia_en_62306953,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_62306953.txt,906,906,0,0,0,0,0,-1,0,0,0,,e23f2ee3e921f7aa,,,2025-11-01T22:12:12Z
wikipedia_en_20173572,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_20173572.txt,1796,1794,0,0,0,0,1,-1,0,0,0,,e3319cbce64b4ad5,,,2025-11-01T22:12:50Z
wikipedia_en_5969693,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_5969693.txt,841,836,0,0,0,0,1,-1,0,0,0,,37bada4850e6e839,,,2025-11-01T22:13:01Z
wikipedia_en_7710186,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_7710186.txt,550,550,0,0,0,0,1,-1,0,0,0,,d1117370da3f31da,,,2025-11-01T22:13:05Z
wikipedia_en_1550007,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_1550007.txt,361,361,0,0,0,0,0,-1,0,0,0,,dcd54f9cad6bd4aa,,,2025-11-01T22:13:16Z
wikipedia_en_58278913,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_58278913.txt,561,561,0,0,0,0,0,-1,0,0,0,,aa64d42b54ae1efe,,,2025-11-01T22:13:27Z
wikipedia_en_36236819,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_36236819.txt,1317,1302,0,0,0,0,1,-1,0,0,0,,93bc8bd7c90fd8f3,,,2025-11-01T22:13:31Z
wikipedia_en_68535584,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_68535584.txt,419,419,0,0,0,0,0,-1,0,0,0,,dccdfdc8b96d3ab5,,,2025-11-01T22:13:46Z
wikipedia_en_42057999,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_42057999.txt,7385,7379,0,0,0,0,1,1050,0,0,0,,69e4de60c022b925,,,2025-11-01T22:13:53Z
wikipedia_en_31719201,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_31719201.txt,1480,1476,0,0,1,0,1,-1,0,1,1,,13d97846020f2235,,,2025-11-01T22:14:01Z
wikipedia_en_51663738,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_51663738.txt,405,402,0,0,0,0,0,-1,0,0,0,,7363444f8387c50c,,,2025-11-01T22:14:05Z
wikipedia_en_56814919,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_56814919.txt,3323,3306,0,0,0,0,1,-1,0,1,0,,11963449af005a82,,,2025-11-01T22:14:16Z
wikipedia_en_17042617,wikipedia,CC-BY-SA 4.0,en,pure_doc,samples/pure_doc/wikipedia_en_17042617.txt,364,361,0,0,0,0,1,-1,0,0,0,,169ad1664d0e8b90,,,2025-11-01T22:14:20Z
